"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"443","RT @AdfCervello: Molt interessant #CRincendios ¡Quanta educació forestal ens falta! Un programa que destrossa mites i aporta informació de…",FALSE,0,NA,2016-11-28 23:30:25,FALSE,NA,"803380556637605888",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","xevijoves",8,TRUE,FALSE,NA,NA
"444","RT @AdfCervello: Molt interessant #CRincendios ¡Quanta educació forestal ens falta! Un programa que destrossa mites i aporta informació de…",FALSE,0,NA,2016-11-28 23:30:23,FALSE,NA,"803380550451007489",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","pauibars",8,TRUE,FALSE,NA,NA
"445","RT @PauCostaF: Si te ha gustado #CRincendios, visita (y firma) el #DecalogoIIFF impulsado por muchos de los expertos entrevistados: https:/…",FALSE,0,NA,2016-11-28 23:30:07,FALSE,NA,"803380483061125124",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PauCostaF",26,TRUE,FALSE,NA,NA
"446","RT @PauCostaF: Si te ha gustado #CRincendios, visita (y firma) el #DecalogoIIFF impulsado por muchos de los expertos entrevistados: https:/…",FALSE,0,NA,2016-11-28 23:29:38,FALSE,NA,"803380357907316738",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","BomberoVerin",26,TRUE,FALSE,NA,NA
"447","RT @Guas0406: Impresionante el programa y las explicaciones de la evolución de la lucha contra los incendios en España. Bravo! #CRincendios…",FALSE,0,NA,2016-11-28 23:29:21,FALSE,NA,"803380287879122945",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","xevijoves",10,TRUE,FALSE,NA,NA
"448","RT @AdfCervello: Els efectes del canvi climàtic estan generant l'escenari perfecte per a l'increment d'incendis convectius <ed><U+00A0><U+00BC><ed><U+00BC><U+008E><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BC><ed><U+00BC><U+00B2><ed><U+00A0><U+00BC><ed><U+00BC><U+00B3> #CRincendios",FALSE,0,NA,2016-11-28 23:28:56,FALSE,NA,"803380181939474432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PauCostaF",4,TRUE,FALSE,NA,NA
"449","RT @PauCostaF: Si te ha gustado #CRincendios, visita (y firma) el #DecalogoIIFF impulsado por muchos de los expertos entrevistados: https:/…",FALSE,0,NA,2016-11-28 23:28:45,FALSE,NA,"803380137362329601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PASBF",26,TRUE,FALSE,NA,NA
"450","RT @eforestal: Muy bueno el programa #CRincendios. La gestión forestal aprovechando, clave para conservar nuestros montes. https://t.co/7CB…",FALSE,0,NA,2016-11-28 23:28:38,FALSE,NA,"803380106152603648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PauCostaF",11,TRUE,FALSE,NA,NA
"451","RT @i_vidal_canet: @rtve #CRincendios per fi s'ha parlat #IIFF a la TV. Cal més formació i info
#Carcaixent mireu el programa per compendre…",FALSE,0,NA,2016-11-28 23:28:31,FALSE,NA,"803380079300669441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PauCostaF",3,TRUE,FALSE,NA,NA
"452","#CRincendios @anabelenroy_tve @PauCostaF @incendi @Raulkillerm ... https://t.co/mkkt7drEe7",FALSE,3,NA,2016-11-28 23:28:13,FALSE,NA,"803380002452553728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","extremadurafire",0,FALSE,FALSE,NA,NA
"453","RT @jardinmercurio: #CRincendios España no es todo pinar (en el que se está centrando el reportaje. El problema es el exceso de pinar repob…",FALSE,0,NA,2016-11-28 23:28:08,FALSE,NA,"803379981560807425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRIFpradotwit",2,TRUE,FALSE,NA,NA
"454","RT @Alecanteixeira: #CRincendios No queda duda que la principal causa de los incendios es la despoblación rural y la falta de gestión terri…",FALSE,0,NA,2016-11-28 23:28:08,FALSE,NA,"803379981409812480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRIFpradotwit",7,TRUE,FALSE,NA,NA
"455","RT @Guas0406: Impresionante el programa y las explicaciones de la evolución de la lucha contra los incendios en España. Bravo! #CRincendios…",FALSE,0,NA,2016-11-28 23:28:08,FALSE,NA,"803379981409779713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRIFpradotwit",10,TRUE,FALSE,NA,NA
"456","RT @jardinmercurio: #CRincendios Explícale a los niños cuanto arde un pino y cuanto una encina.Cuanto arde un paisaje homogéneo y uno heter…",FALSE,0,NA,2016-11-28 23:28:02,FALSE,NA,"803379957607124992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRIFpradotwit",2,TRUE,FALSE,NA,NA
"457","RT @ANBFesp: #CRincendios la gestión técnica de los incendios avanza más rápida que la gestión política , inversión investigación intervenc…",FALSE,0,NA,2016-11-28 23:28:02,FALSE,NA,"803379957292560385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRIFpradotwit",17,TRUE,FALSE,NA,NA
"458","RT @BomberoVerin: #CRincendios ""el fuego solo es el resultado de otro problema que tenemos todo el año: la falta de gestión forestal""",FALSE,0,NA,2016-11-28 23:28:02,FALSE,NA,"803379956415889411",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRIFpradotwit",16,TRUE,FALSE,NA,NA
"459","RT @PauCostaF: 'A diferencia de lo que cree mucha gente, cada vez tenemos más superficie de bosque en España' @Alex_firetec #CRincendios #D…",FALSE,0,NA,2016-11-28 23:28:01,FALSE,NA,"803379951726686210",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdfCervello",14,TRUE,FALSE,NA,NA
"460","RT @BRIFpradotwit: #CRincendios La clave está en la gestión forestal e integral y los #BBFF deben ser la respuesta de esa necesidad #IIFF",FALSE,0,NA,2016-11-28 23:27:46,FALSE,NA,"803379890162700288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XimoFerrer90",15,TRUE,FALSE,NA,NA
"461","RT @PauCostaF: 'A diferencia de lo que cree mucha gente, cada vez tenemos más superficie de bosque en España' @Alex_firetec #CRincendios #D…",FALSE,0,NA,2016-11-28 23:27:41,FALSE,NA,"803379869786767361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XimoFerrer90",14,TRUE,FALSE,NA,NA
"462","Els efectes del canvi climàtic estan generant l'escenari perfecte per a l'increment d'incendis convectius <ed><U+00A0><U+00BC><ed><U+00BC><U+008E><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BC><ed><U+00BC><U+00B2><ed><U+00A0><U+00BC><ed><U+00BC><U+00B3> #CRincendios",FALSE,4,NA,2016-11-28 23:27:28,FALSE,NA,"803379812945498112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdfCervello",4,FALSE,FALSE,NA,NA
"463","RT @amartins84: Muy interesante #CRincendios en @la2_tve",FALSE,0,NA,2016-11-28 23:27:27,FALSE,NA,"803379809183236103",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PauCostaF",1,TRUE,FALSE,NA,NA
"464","RT @AdfCervello: Molt interessant #CRincendios ¡Quanta educació forestal ens falta! Un programa que destrossa mites i aporta informació de…",FALSE,0,NA,2016-11-28 23:27:21,FALSE,NA,"803379784675889154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PauCostaF",8,TRUE,FALSE,NA,NA
"465","RT @extremadurafire: #CRincendios el paisano debe ver en el monte una fuente de recursos, no de problemas.",FALSE,0,NA,2016-11-28 23:27:17,FALSE,NA,"803379768930562049",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ertiodelatiza",5,TRUE,FALSE,NA,NA
"466","#CRincendios telebasura cuando &gt; audiencia y los mejores programas en horas de &lt; audiencia.",FALSE,3,NA,2016-11-28 23:27:13,FALSE,NA,"803379751343845378",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JgbugalloJorge",0,FALSE,FALSE,NA,NA
"467","RT @eforestal: Viendo ahora el gran programa #CRincendios.
En vez de echar este tipo de programas a estas horas debería ser en 'prime time'…",FALSE,0,NA,2016-11-28 23:27:10,FALSE,NA,"803379740883189760",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ertiodelatiza",29,TRUE,FALSE,NA,NA
"468","RT @AdfCervello: Molt bon programa i molt ben explicat. Fer pedagogia com està fent <ed><U+00A0><U+00BC><ed><U+00BC><U+00B1><ed><U+00A0><U+00BC><ed><U+00BC><U+00B2><ed><U+00A0><U+00BC><ed><U+00BC><U+00B3> #CRincendios és fonamental. Enhorabona! <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BC><ed><U+00BC><U+00B2><ed><U+00A0><U+00BC><ed><U+00BC><U+00B3>",FALSE,0,NA,2016-11-28 23:27:09,FALSE,NA,"803379733358661633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PauCostaF",2,TRUE,FALSE,NA,NA
"469","@pepeperez344 estas en lo cierto, no dudo de que las especies necesiten su estudio, pero ese no esta alejado del fuego #CRincendios",FALSE,0,"pepeperez344",2016-11-28 23:27:01,FALSE,"803379256193585153","803379701876162560","922736826","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RutasyRecorrido",0,FALSE,FALSE,NA,NA
"470","@rtve #CRincendios per fi s'ha parlat #IIFF a la TV. Cal més formació i info
#Carcaixent mireu el programa per compendre en nostre incendi",FALSE,6,"i_vidal_canet",2016-11-28 23:26:58,FALSE,"803358921884921856","803379688064303106","321517071","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i_vidal_canet",3,FALSE,FALSE,NA,NA
"471","RT @rtve: #CRincendios Si nosotros no gestionamos el monte, lo hará el fuego. Mañana en #Crónicas 'La huella del fuego' <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/9MPv…",FALSE,0,NA,2016-11-28 23:26:57,FALSE,NA,"803379682947297283",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","llopis_cat",44,TRUE,FALSE,NA,NA
"472","RT @AMAKD301: @rtve #CRincendios 
MUCHÍSIMAS GRACIAS por tratar el tema. Muy interesante!!",FALSE,0,NA,2016-11-28 23:26:57,FALSE,NA,"803379682452316160",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MMonteroRamos",2,TRUE,FALSE,NA,NA
"473","Muy bueno el programa #CRincendios. La gestión forestal aprovechando, clave para conservar nuestros montes. https://t.co/7CBa6Db6Kf",FALSE,19,NA,2016-11-28 23:26:52,FALSE,NA,"803379662940475393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eforestal",11,FALSE,FALSE,NA,NA
"474","RT @txemon: Muy buen programa y muy bien explicado. Hacer pedagogía como está haciendo #CRincendios es fundamental. Enhorabuena!",FALSE,0,NA,2016-11-28 23:26:50,FALSE,NA,"803379654161793024",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ertiodelatiza",7,TRUE,FALSE,NA,NA
"475","RT @Terrassa_News: Es ahora tendencia en Barcelona:

#CRincendios",FALSE,0,NA,2016-11-28 23:26:44,FALSE,NA,"803379629528584192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PauCostaF",1,TRUE,FALSE,NA,NA
"476","RT @laura_dmv: #CRincendios Gestión forestal sostenible incluyendo uso dl fuego previene grandes incendios @redrunacional",FALSE,0,NA,2016-11-28 23:26:42,FALSE,NA,"803379623371374592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","doctorozono",3,TRUE,FALSE,NA,NA
"477","RT @PauCostaF: Si te ha gustado #CRincendios, visita (y firma) el #DecalogoIIFF impulsado por muchos de los expertos entrevistados: https:/…",FALSE,0,NA,2016-11-28 23:26:03,FALSE,NA,"803379459562803200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","forestono",26,TRUE,FALSE,NA,NA
"478","RT @PauCostaF: Si te ha gustado #CRincendios, visita (y firma) el #DecalogoIIFF impulsado por muchos de los expertos entrevistados: https:/…",FALSE,0,NA,2016-11-28 23:25:57,FALSE,NA,"803379430919905280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","llopis_cat",26,TRUE,FALSE,NA,NA
"479","RT @Elena_Forestal: Enhorabuena por #CRincendios 
Pongamos en valor nuestros #montes como generadores de empleo, fundamentalmente en zonas…",FALSE,0,NA,2016-11-28 23:25:55,FALSE,NA,"803379424687259649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wedumf",13,TRUE,FALSE,NA,NA
"480","RT @PASBF: ""La paradoja de la extinción"" cuantos más conatos apagamos, más escenarios de un posible #GIF #CRincendios @PauCostaF",FALSE,0,NA,2016-11-28 23:25:32,FALSE,NA,"803379329522683904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wedumf",20,TRUE,FALSE,NA,NA
"481","RT @AdfCervello: Molt interessant #CRincendios ¡Quanta educació forestal ens falta! Un programa que destrossa mites i aporta informació de…",FALSE,0,NA,2016-11-28 23:25:29,FALSE,NA,"803379317375954945",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MMonteroRamos",8,TRUE,FALSE,NA,NA
"482","RT @cscean: #TV <ed><U+00A0><U+00BD><ed><U+00B3><U+00BA> | Esta noche en @la2_tve:
23:30 #CrónicasTVE <U+279E> #CRincendios
00:15 #La2n con @maratorres_
00:40 @Millennium_TVE <U+279E> #Millenn…",FALSE,0,NA,2016-11-28 23:25:20,FALSE,NA,"803379277395795969",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Isabelgranadina",3,TRUE,FALSE,NA,NA
"483","RT @rtve: ¿Por qué es tan importante interpretar 'La huella del fuego'? Lo descubrimos a las 23.30 h en La2 #CRincendios https://t.co/9MPvn…",FALSE,0,NA,2016-11-28 23:25:18,FALSE,NA,"803379267786702848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","llopis_cat",63,TRUE,FALSE,NA,NA
"484","RT @Alecanteixeira: #CRincendios No queda duda que la principal causa de los incendios es la despoblación rural y la falta de gestión terri…",FALSE,0,NA,2016-11-28 23:25:17,FALSE,NA,"803379264406032384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AT_Brif",7,TRUE,FALSE,NA,NA
"485","RT @PauCostaF: 'A diferencia de lo que cree mucha gente, cada vez tenemos más superficie de bosque en España' @Alex_firetec #CRincendios #D…",FALSE,0,NA,2016-11-28 23:24:34,FALSE,NA,"803379085695217664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AT_Brif",14,TRUE,FALSE,NA,NA
"486","Molt bon programa i molt ben explicat. Fer pedagogia com està fent <ed><U+00A0><U+00BC><ed><U+00BC><U+00B1><ed><U+00A0><U+00BC><ed><U+00BC><U+00B2><ed><U+00A0><U+00BC><ed><U+00BC><U+00B3> #CRincendios és fonamental. Enhorabona! <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BC><ed><U+00BC><U+00B2><ed><U+00A0><U+00BC><ed><U+00BC><U+00B3>",FALSE,7,NA,2016-11-28 23:24:32,FALSE,NA,"803379076165734400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdfCervello",2,FALSE,FALSE,NA,NA
"487","RT @laura_dmv: #CRincendios Gestión forestal sostenible incluyendo uso dl fuego previene grandes incendios @redrunacional",FALSE,0,NA,2016-11-28 23:24:21,FALSE,NA,"803379030078668800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PauCostaF",3,TRUE,FALSE,NA,NA
"488","RT @laura_dmv: #CRincendios Fijar población rural y poner en valor el monte tbien previene los grandes incendios forestales @redrunacional",FALSE,0,NA,2016-11-28 23:24:16,FALSE,NA,"803379008431857664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PauCostaF",8,TRUE,FALSE,NA,NA
"489","RT @AMAKD301: @rtve #CRincendios 
MUCHÍSIMAS GRACIAS por tratar el tema. Muy interesante!!",FALSE,0,NA,2016-11-28 23:24:12,FALSE,NA,"803378991272960000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PauCostaF",2,TRUE,FALSE,NA,NA
"490","RT @Isard_: Qué lujazo de personal en #CRincendios De lo mejorcito q hay! Buen reportaje!",FALSE,0,NA,2016-11-28 23:24:10,FALSE,NA,"803378985807843328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PauCostaF",6,TRUE,FALSE,NA,NA
"491","RT @jardinmercurio: #CRincendios Si no cambiamos la estructura y composición de los montes, siempre dependerán de nosotros,causantes de los…",FALSE,0,NA,2016-11-28 23:24:07,FALSE,NA,"803378972050526208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRIFpradotwit",4,TRUE,FALSE,NA,NA
"492","RT @BRIFpradotwit: #CRincendios La clave está en la gestión forestal e integral y los #BBFF deben ser la respuesta de esa necesidad #IIFF",FALSE,0,NA,2016-11-28 23:24:02,FALSE,NA,"803378952203026433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AT_Brif",15,TRUE,FALSE,NA,NA
"493","RT @VirginiaCarrace: #CRincendios #JuliPausas No es el fuego el que es malo, es la frecuencia de incendios",FALSE,0,NA,2016-11-28 23:23:53,FALSE,NA,"803378912021671940",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AT_Brif",12,TRUE,FALSE,NA,NA
"494","RT @Elena_Forestal: Enhorabuena por #CRincendios 
Pongamos en valor nuestros #montes como generadores de empleo, fundamentalmente en zonas…",FALSE,0,NA,2016-11-28 23:23:45,FALSE,NA,"803378877850652672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PauCostaF",13,TRUE,FALSE,NA,NA
"495","RT @extremadurafire: #CRincendios el #pellet reduce las emisiones nocivas, crean empleo y fijan población en los núcleos rurales. Adaptable…",FALSE,0,NA,2016-11-28 23:23:35,FALSE,NA,"803378838575218690",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PauCostaF",4,TRUE,FALSE,NA,NA
"496","RT @angelamig_soy: #CRincendios, necesitamos paisajes resilientes, relacionarnos con el monte sabiendo que se precisa gestionar, proteger,…",FALSE,0,NA,2016-11-28 23:23:29,FALSE,NA,"803378810343358468",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PauCostaF",4,TRUE,FALSE,NA,NA
"497","RT @laura_dmv: #CRincendios Fijar población rural y poner en valor el monte tbien previene los grandes incendios forestales @redrunacional",FALSE,0,NA,2016-11-28 23:23:25,FALSE,NA,"803378795306745856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RutasyRecorrido",8,TRUE,FALSE,NA,NA
"498","RT @PcLaGarriga: EXTRAORDINARI<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> Programa en la @la2_tve . Bosc, gestió i foc, Gran feina de  sensibilització ! #CRincendios @incendi",FALSE,0,NA,2016-11-28 23:23:23,FALSE,NA,"803378785584316421",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PauCostaF",4,TRUE,FALSE,NA,NA
"499","RT @ANBFesp: #CRincendios la gestión técnica de los incendios avanza más rápida que la gestión política , inversión investigación intervenc…",FALSE,0,NA,2016-11-28 23:23:20,FALSE,NA,"803378774377197569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GilberCT",17,TRUE,FALSE,NA,NA
"500","Qué lujazo de personal en #CRincendios De lo mejorcito q hay! Buen reportaje!",FALSE,7,NA,2016-11-28 23:23:18,FALSE,NA,"803378767586619393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Isard_",6,FALSE,FALSE,NA,NA
"501","RT @laura_dmv: #CRincendios Gestión forestal+desarrollo rural sostenibles las mejores herramientas contra los grandes incendios forestales…",FALSE,0,NA,2016-11-28 23:23:17,FALSE,NA,"803378763132272640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PauCostaF",16,TRUE,FALSE,NA,NA
"502","RT @txemon: Muy buen programa y muy bien explicado. Hacer pedagogía como está haciendo #CRincendios es fundamental. Enhorabuena!",FALSE,0,NA,2016-11-28 23:23:06,FALSE,NA,"803378717246554112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRIFpradotwit",7,TRUE,FALSE,NA,NA
"503","@rtve #CRincendios 
MUCHÍSIMAS GRACIAS por tratar el tema. Muy interesante!!",FALSE,6,"rtve",2016-11-28 23:22:46,FALSE,"803367630061129729","803378632777433088","26729931","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AMAKD301",2,FALSE,FALSE,NA,NA
"504","RT @AdfCervello: Molt interessant #CRincendios ¡Quanta educació forestal ens falta! Un programa que destrossa mites i aporta informació de…",FALSE,0,NA,2016-11-28 23:22:40,FALSE,NA,"803378608463089664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","laura_dmv",8,TRUE,FALSE,NA,NA
"505","#CRincendios Fijar población rural y poner en valor el monte tbien previene los grandes incendios forestales @redrunacional",FALSE,13,NA,2016-11-28 23:22:18,FALSE,NA,"803378512665210881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","laura_dmv",8,FALSE,FALSE,NA,NA
"506","RT @RutasyRecorrido: @pepeperez344 todo no debe ser ordenación, pero para prevenir un #GIF es necesario #CRincendios",FALSE,0,NA,2016-11-28 23:22:14,FALSE,NA,"803378498991755269",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PauCostaF",2,TRUE,FALSE,NA,NA
"507","RT @MiguelZamora73: #CRincendios gran lección.",FALSE,0,NA,2016-11-28 23:22:10,FALSE,NA,"803378480301965317",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PauCostaF",3,TRUE,FALSE,NA,NA
"508","RT @eforestal: Viendo ahora el gran programa #CRincendios.
En vez de echar este tipo de programas a estas horas debería ser en 'prime time'…",FALSE,0,NA,2016-11-28 23:22:07,FALSE,NA,"803378466666201092",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRIFpradotwit",29,TRUE,FALSE,NA,NA
"509","RT @extremadurafire: #CRincendios el paisano debe ver en el monte una fuente de recursos, no de problemas.",FALSE,0,NA,2016-11-28 23:22:07,FALSE,NA,"803378466594897924",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRIFpradotwit",5,TRUE,FALSE,NA,NA
"510","RT @bernasanchez: Muy interesante #CRincendios . ¡Cuánta educación forestal nos falta! Un programa q destroza mitos y aporta información de…",FALSE,0,NA,2016-11-28 23:22:06,FALSE,NA,"803378465697304576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRIFpradotwit",9,TRUE,FALSE,NA,NA
"511","RT @jardinmercurio: #CRincendios Le echamos la culpa al esparto,que es adecuado ecológicamente,y no al pino carrasco que lo metió el hombre…",FALSE,0,NA,2016-11-28 23:21:49,FALSE,NA,"803378393840545792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRIFpradotwit",1,TRUE,FALSE,NA,NA
"512","RT @PASBF: ""La paradoja de la extinción"" cuantos más conatos apagamos, más escenarios de un posible #GIF #CRincendios @PauCostaF",FALSE,0,NA,2016-11-28 23:21:49,FALSE,NA,"803378393823711233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRIFpradotwit",20,TRUE,FALSE,NA,NA
"513","RT @extremadurafire: #CRincendios el fuego técnico es el mejor aliado contra los incendios forestales, es nuestra vacuna. @BrigForestCat",FALSE,0,NA,2016-11-28 23:21:49,FALSE,NA,"803378390657077248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRIFpradotwit",5,TRUE,FALSE,NA,NA
"514","RT @PauCostaF: Si te ha gustado #CRincendios, visita (y firma) el #DecalogoIIFF impulsado por muchos de los expertos entrevistados: https:/…",FALSE,0,NA,2016-11-28 23:21:44,FALSE,NA,"803378370943877121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RutasyRecorrido",26,TRUE,FALSE,NA,NA
"515","#CRincendios Gestión forestal sostenible incluyendo uso dl fuego previene grandes incendios @redrunacional",FALSE,11,NA,2016-11-28 23:21:43,FALSE,NA,"803378369496829952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","laura_dmv",3,FALSE,FALSE,NA,NA
"516","RT @PASBF: ""La paradoja de la extinción"" cuantos más conatos apagamos, más escenarios de un posible #GIF #CRincendios @PauCostaF",FALSE,0,NA,2016-11-28 23:21:39,FALSE,NA,"803378351654268932",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","forestono",20,TRUE,FALSE,NA,NA
"517","RT @laura_dmv: #CRincendios Gestión forestal+desarrollo rural sostenibles las mejores herramientas contra los grandes incendios forestales…",FALSE,0,NA,2016-11-28 23:21:39,FALSE,NA,"803378349200601089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRIFpradotwit",16,TRUE,FALSE,NA,NA
"518","RT @RamonLuque1: EXtraordinario Programa en la @la2_tve . Bosque,gestión y fuego #CRincendios @AgentsRuralsCCO @incendi @Forestales_CCOO @m…",FALSE,0,NA,2016-11-28 23:21:37,FALSE,NA,"803378343018196992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRIFpradotwit",8,TRUE,FALSE,NA,NA
"519","RT @lcarpesdiem: #CRincendios #rtve  Excelente programa. Enhorabuena por programas así.",FALSE,0,NA,2016-11-28 23:21:36,FALSE,NA,"803378338882613250",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRIFpradotwit",3,TRUE,FALSE,NA,NA
